spkid,pdes,full_name,neo,pha,class,moid,e,a,q,i,per,H,diameter,albedo,condition_code,data_arc,n_obs_used
20162196,162196,162196 (1999 RL45),Y,N,AMO,.240693,.3748092114288376,1.826410146302105,1.141854799620985,22.43030622987654,901.5626129365272,18.79,,,0,9324,250
20162210,162210,162210 (1999 SM5),Y,N,APO,.0543551,.69796046423995,2.30244270774983,.6954287265628714,5.316527257439867,1276.09108726167,19.30,,,0,7745,404
20162214,162214,162214 (1999 TC10),Y,N,APO,.118848,.5857993826101178,2.323812386433982,.9625245251592112,19.15479921433438,1293.897936521251,18.86,,,0,9331,104
20162215,162215,162215 (1999 TL12),Y,N,APO,.256501,.4365340085952645,1.08164729474179,.609471465281933,17.3374094367283,410.8912845544409,19.17,,,0,10184,399
20162269,162269,162269 (1999 VO6),Y,N,APO,.0772065,.7378535761275226,1.135373713777232,.297634158825515,40.13491467825177,441.8823751140337,16.97,1.010,0.274,0,11728,933
20162273,162273,162273 (1999 VL12),Y,N,AMO,.247535,.2362144650038899,1.593809071894123,1.217328314658306,20.18162278037575,734.9416644564158,17.27,,,0,11789,2499
20162361,162361,162361 (2000 AF6),Y,Y,ATE,.0224318,.4108923543733871,.8749382215889373,.5154327957889946,2.714836229400798,298.9265641932119,20.24,,,0,11715,506
20162385,162385,162385 (2000 BM19),Y,N,ATE,.0833622,.358745198691873,.7405347131047568,.4748714403137617,6.878309476416696,232.7644002728524,18.59,0.812,0.115,0,9546,334
20162416,162416,162416 (2000 EH26),Y,Y,APO,.00104233,.4781380724151297,1.853938373875616,.9674998534142887,.4023970766653652,922.0221781002916,21.67,,,0,1944,59
20162421,162421,162421 (2000 ET70),Y,Y,ATE,.0303417,.1238510400373357,.9466308218466468,.8293896100295418,22.32418716140079,336.4103803731306,18.11,,,0,17851,743
20162422,162422,162422 (2000 EV70),Y,Y,APO,.0118803,.5310192835738462,1.20711876573266,.5661154235647573,1.400299169892733,484.4215211417491,20.60,,,0,8820,249
20162433,162433,162433 (2000 FK10),Y,N,APO,.0661853,.4816442858422869,1.359047268335241,.7044699173520028,13.93653334809603,578.6957192937961,19.36,,,0,9047,260
20162452,162452,162452 (2000 HO14),Y,N,AMO,.254796,.4453552101212603,2.265169037409788,1.256364204793979,5.446512493672356,1245.229359678705,18.50,,,0,15174,272
20162463,162463,162463 (2000 JH5),Y,N,APO,.110744,.2381224017661016,1.145608658391086,.8728135731709589,22.21313096159771,447.8709127746346,17.97,1.048,0.084,0,9643,3390
20162470,162470,162470 (2000 KX43),Y,N,APO,.26925,.553088960460414,1.112697913923155,.4972769814049261,35.2650301337783,428.7107144300016,19.24,,,0,9518,101
20162472,162472,162472 (2000 LL),Y,N,AMO,.168663,.1183892182040401,1.258684167876545,1.109669533275838,31.85780804674256,515.7907877488029,19.22,,,0,9007,620
20162474,162474,162474 (2000 LB16),Y,Y,APO,.00413681,.3573524464471768,1.240721215687074,.7973464539023831,50.71311952356559,504.7888339246748,18.62,,,0,9502,282
20162483,162483,162483 (2000 PJ5),Y,N,ATE,.175407,.3737275691927143,.8727458114686114,.5465766408253244,51.18085186174229,297.8036982312946,17.53,0.906,0.236,0,9505,880
20162510,162510,162510 (2000 QW69),Y,Y,APO,.0248,.3023013675637394,1.376205540452345,.9601767235248064,38.14571669713997,589.6894795883915,17.60,1.406,0.089,0,9515,1776
20162566,162566,162566 (2000 RJ34),Y,N,AMO,.164702,.5761529923545561,2.624947005774489,1.112575933625385,14.2899029936102,1553.38546397635,15.73,4.299,0.071,0,9509,1196
20162567,162567,162567 (2000 RW37),Y,Y,APO,.00774524,.2501348182496948,1.247401098179379,.9353826512018102,13.74721834733223,508.8708926046571,19.97,0.335,0.173,0,9145,255
20162581,162581,162581 (2000 SA10),Y,N,AMO,.211518,.3516753764762587,1.667250838697636,1.080919772318287,15.89015789192985,786.3209444839151,18.66,,,0,14351,449
20162635,162635,162635 (2000 SS164),Y,N,AMO,.282517,.5154425088129773,2.569518964056538,1.245079662780714,7.881334859837775,1504.444489151645,16.74,,,0,9397,1203
20162679,162679,162679 (2000 TK1),Y,N,APO,.410962,.5716181743741426,1.199547501889624,.5138643487844139,29.2330766620539,479.87110804013,18.06,,,0,10658,561
20162687,162687,162687 (2000 UH1),Y,Y,APO,.0346673,.5438240189100425,1.874979598731122,.8553206579748245,14.77223532696868,937.7633312526459,18.75,,,0,8630,431
20162694,162694,162694 (2000 UH11),Y,N,ATE,.223814,.4223804452001115,.8702764363309394,.5026886877063108,32.22395916033275,296.5406696213714,19.74,,,0,8058,215
20162695,162695,162695 (2000 UL11),Y,Y,APO,.023062,.6356139961810668,2.123376057584715,.7737285162280951,2.186928654968776,1130.157056476374,20.20,,,1,1295,154
20162698,162698,162698 (2000 UN30),Y,N,AMO,.335536,.4875999149716413,2.119892014858984,1.086232848664682,20.67949698048412,1127.376649414261,18.43,,,0,9189,136
20162723,162723,162723 (2000 VM2),Y,N,APO,.109513,.6816189543470064,1.77419931226387,.5648714322353929,6.387341170032951,863.1813268623079,17.72,,,0,12011,997
20162740,162740,162740 (2000 WF6),Y,N,AMO,.259113,.5032433946046503,2.458922834180404,1.22148616003657,39.21610680190734,1408.36679371504,18.44,,,0,8441,114
20162741,162741,162741 (2000 WG6),Y,N,AMO,.189175,.4995251031125554,2.318270942806221,1.160236411058102,11.84612318281535,1289.272485911397,17.45,3.945,0.014,0,11757,259
20162781,162781,162781 (2000 XL44),Y,N,AMO,.294691,.4261190987372994,2.226112567101044,1.277523486320171,10.03219414693259,1213.162867467405,17.96,,,0,13025,679
20162783,162783,162783 (2000 YJ11),Y,Y,APO,.0296986,.2322675920230955,1.313703425405876,1.008572694154361,7.264031596296319,549.9768703601798,20.91,,,0,8740,139
20162825,162825,162825 (2001 BO61),Y,Y,APO,.0162558,.744142237969198,1.773254902814083,.4537010309441586,9.067726920659815,862.4922091537808,17.97,,,0,8023,454
20162854,162854,162854 (2001 DE47),Y,N,AMO,.212634,.14917460379879,1.322910181439243,1.125565579261659,21.26842163999715,555.7685475421907,19.14,,,0,8533,255
20162873,162873,162873 (2001 FB7),Y,N,AMO,.288018,.08634336934512278,1.400543821759499,1.279616149273289,20.19341139763053,605.4014822758166,19.27,,,0,9212,204
20162882,162882,162882 (2001 FD58),Y,Y,APO,.0326081,.5751512978953113,1.092703993149723,.4642338732742706,6.505100220623752,417.2076105818613,18.79,,,0,9500,956
20162900,162900,162900 (2001 HG31),Y,N,AMO,.238045,.5355703898298788,2.576350158901133,1.196533299960183,6.157898381972452,1510.44793637679,15.98,,,0,9241,1346
20162903,162903,162903 (2001 JV2),Y,N,APO,.0874568,.2373056834699954,1.3045339154385,.9949606030255773,47.49081503788698,544.2287599794972,18.66,1.086,0.060,0,8982,200
20162911,162911,162911 (2001 LL5),Y,N,APO,.100691,.3394011340113361,1.20403473223661,.795383978726469,7.951160110766501,482.5662551899435,19.32,,,0,8813,392
20162913,162913,162913 (2001 MT18),Y,N,APO,.146208,.5195467599643435,1.270786174909731,.6105533351278988,8.650703589910174,523.2474843146053,18.48,,,0,12374,919
20162922,162922,162922 (2001 OY13),Y,Y,APO,.0137245,.3818585883835464,1.318444608944755,.8149852117112142,10.30168037896181,552.9568723402007,20.91,,,0,2215,164
20162926,162926,162926 (2001 OB36),Y,N,AMO,.419523,.6173539164271328,2.94464331548892,1.126756232190858,42.66148721093727,1845.642028316503,17.12,,,1,2022,59
20162979,162979,162979 (2001 RA12),Y,Y,APO,.0194391,.5429831550871952,2.038534888429274,.9316447829546233,17.09823525386609,1063.103749111698,18.29,,,0,8417,167
20162980,162980,162980 (2001 RR17),Y,N,APO,.1975,.488703931312764,1.553467753882546,.7942819553925365,30.39899601109477,707.2155335067803,16.77,0.790,0.658,0,18201,1283
20162998,162998,162998 (2001 SK162),Y,Y,APO,.0285838,.4745003397377742,1.925861288277657,1.012039452702081,1.679785123090803,976.1935461943959,18.15,0.875,0.161,0,11912,1613
20163000,163000,163000 (2001 SW169),Y,N,AMO,.179683,.05152850031459745,1.248342367006485,1.184017156955466,3.553278303101241,509.4469799466136,19.26,,,0,10388,1878
20163001,163001,163001 (2001 SE170),Y,N,AMO,.26437,.4532872493171452,2.123598756149708,1.160998517321296,19.97665037060585,1130.334856555271,18.41,,,0,5315,342
20163014,163014,163014 (2001 UA5),Y,Y,APO,.031256,.4456396196515993,1.787059229231578,.9906748340219373,9.937218543949816,872.5831996048405,17.75,,,0,13211,1270
20163015,163015,163015 (2001 UX16),Y,N,APO,.063118,.3682868052061278,1.416869553840509,.8950551924627561,10.61705701093543,616.0177541421979,22.07,,,0,2006,34
20163023,163023,163023 (2001 XU1),Y,N,ATE,.0560218,.5464493857466834,.797369510853208,.361647431434339,27.14799021602589,260.0685672253551,19.52,,,0,8428,383
20163026,163026,163026 (2001 XR30),Y,Y,APO,.0218181,.3651813829058977,1.2971325022058,.8234438612380988,11.86245861604356,539.6037252370027,21.23,,,0,7980,72
20163051,163051,163051 (2001 YJ4),Y,Y,APO,.0326771,.5664273129104104,2.274928837249965,.9863470089040632,9.280643350669425,1253.285891432681,16.33,,,0,17755,2175
20163067,163067,163067 (2002 AP3),Y,Y,APO,.0123037,.585936164710503,2.045520964112717,.8469762555655809,7.605978426125001,1068.573326327256,19.99,,,1,1108,68
20163070,163070,163070 (2002 AO7),Y,N,AMO,.188538,.6358843763313626,2.908761583445462,1.059125538059618,14.5372065468848,1812.010106084761,18.40,,,0,7483,174
20163081,163081,163081 (2002 AG29),Y,N,APO,.0766752,.2032650582352644,1.086731234496668,.8658367468306224,11.49966080063175,413.7915819545712,18.57,,,0,14885,827
20163132,163132,163132 (2002 CU11),Y,Y,APO,.000853014,.2951297617299277,1.219723065976169,.8597464881381254,48.78219720018848,492.0285256906765,18.61,0.460,0.408,0,8765,516
20163191,163191,163191 (2002 EQ9),Y,N,APO,.0625221,.4652001144579749,1.834735023798609,.9812160807274406,16.28791848303323,907.7336893030092,19.43,,,0,8000,432
20163243,163243,163243 (2002 FB3),Y,Y,ATE,.00314578,.6016359830510951,.7615815948590861,.303386703362419,20.28450540275565,242.757740584676,16.42,1.682,0.172,0,8856,1995
20163249,163249,163249 (2002 GT),Y,Y,APO,.0160661,.3347323652199401,1.344244150408531,.8942821265092147,6.970352861784591,569.2665425308243,18.70,,,0,8367,1636
20163250,163250,163250 (2002 GH1),Y,N,AMO,.261215,.5351605942999084,2.69115357867957,1.250954230161086,35.23705452780311,1612.523865809336,15.47,,,0,13652,1321
20163252,163252,163252 (2002 GD11),Y,N,AMO,.180184,.4418151720940781,2.130431718554681,1.189174662186762,8.997683619625297,1135.794747534907,17.92,,,0,9651,385
20163295,163295,163295 (2002 HW),Y,N,APO,.0524816,.6451390040860352,2.462244481264041,.8737545288050212,5.813964988900057,1411.22150527193,19.49,,,0,2775,212
20163335,163335,163335 (2002 LJ),Y,N,APO,.501793,.6666615139168052,1.328001370252262,.4426739662762973,56.31795548323576,558.9799256604944,17.19,,,0,8428,387
20163348,163348,163348 (2002 NN4),Y,Y,ATE,.00685754,.4345768903161076,.8757930785090566,.4951936458902201,5.419501786861168,299.3647697329909,20.05,0.735,0.030,0,8435,790
20163364,163364,163364 (2002 OD20),Y,Y,APO,.0263082,.3689039674868671,1.365212588671853,.8615802482477903,4.192598189060924,582.6380632053252,18.91,,,0,9066,681
20163373,163373,163373 (2002 PZ39),Y,Y,APO,.00259401,.5463307939477294,1.468980224131847,.6664310919883814,1.66693572369708,650.3128725723847,19.03,,,0,10636,1171
20163412,163412,163412 (2002 RV25),Y,N,AMO,.146694,.4509542081351092,1.907472288377663,1.047289633032649,34.47809176317807,962.2452651724589,17.36,,,0,10778,663
20163454,163454,163454 (2002 RN129),Y,N,APO,.236408,.3699668161067807,1.16218586337015,.7322156597747854,23.12022069516113,457.627178738965,19.11,0.712,0.096,0,7488,257
20163667,163667,163667 (2002 WC1),Y,N,AMO,.14742,.5717602888761563,2.582065939255331,1.105743171929419,4.640015739224152,1515.477246110919,19.88,,,0,3003,55
20163679,163679,163679 (2002 XG84),Y,N,APO,.0719297,.4714145831838703,1.495055177974407,.7902643644127151,5.058281646947002,667.7044321657448,19.29,,,0,8313,275
20163683,163683,163683 (2002 YP2),Y,Y,APO,.0201792,.6882917760432754,1.577084752492075,.4915902872285353,20.62549318190193,723.4041173311361,19.04,,,0,8535,274
20163691,163691,163691 (2003 BB43),Y,N,AMO,.354796,.5217488542536605,2.417768306928332,1.156300462937662,40.7975605016004,1373.157797637797,17.09,3.449,0.021,0,13966,450
20163692,163692,163692 (2003 CY18),Y,N,APO,.0921333,.4108203944756518,1.526007141321908,.8990922855513799,7.207516761368059,688.5465013451585,18.27,,,0,7999,1450
20163693,163693,163693 Atira (2003 CP20),Y,N,IEO,.207318,.3221621429651009,.7409583303816879,.5022496068180801,25.61888842246143,232.9641555029559,16.41,,,0,8476,1080
20163694,163694,163694 (2003 DP13),Y,N,AMO,.262961,.5434335913465544,2.640289890825143,1.205467673258033,9.817617925317252,1567.024715041115,17.50,0.832,0.276,0,14391,565
20163696,163696,163696 (2003 EB50),Y,N,APO,.0529468,.5190594773719625,1.570926743166245,.7555223288687349,29.49903803253813,719.1712650180233,16.53,,,0,8427,4355
20163697,163697,163697 (2003 EF54),Y,Y,APO,.0422038,.4730826770629171,1.608803164487909,.8477062565646765,2.953896619883175,745.3371950104159,20.08,,,0,4328,224
20163732,163732,163732 (2003 KP2),Y,N,APO,.157535,.6962419486386592,2.752387352006753,.836059818637172,44.61041118253726,1667.872150595074,15.49,,,0,26679,930
20163758,163758,163758 (2003 OS13),Y,N,APO,.0903682,.7413308042987102,1.296024061169814,.3352415015123149,41.52599282362659,538.9122101661587,17.42,,,0,7639,389
20163760,163760,163760 (2003 OR14),Y,N,AMO,.278654,.5040931058153788,2.51223666419054,1.245835481595464,13.06326649669688,1454.418034743935,16.68,2.343,0.074,0,15594,990
20163818,163818,163818 (2003 RX7),Y,Y,APO,.0267462,.3545467137588243,1.229427086281757,.7935377530344734,10.38840935317894,497.9119992552958,18.46,0.386,0.516,0,8403,971
20163899,163899,163899 (2003 SD220),Y,Y,ATE,.0179894,.2094483846218542,.8278976775931405,.6544958463890725,8.548034550375521,275.1461392621697,17.56,0.791,0.340,0,9153,1935
20163902,163902,163902 (2003 SW222),Y,N,AMO,.270458,.2479039956568991,1.660869699113331,1.249133464437664,16.11140972438657,781.8109876009581,17.21,,,0,8298,2765
20164120,164120,164120 (2003 YK),Y,N,APO,.0837069,.4080522151058931,1.512160072234848,.895119805164731,11.02862522564454,679.1959330283644,19.07,,,0,8808,306
20164121,164121,164121 (2003 YT1),Y,Y,APO,.00303813,.2920960046659441,1.109906933210648,.7857075524687869,44.05782197033246,427.0987233905471,16.15,1.717,0.198,0,15580,2597
20164184,164184,164184 (2004 BF68),Y,N,APO,.054499,.4533141852762411,1.627131576274282,.8895297514382599,4.603775011490131,758.1103687217392,19.46,,,0,7940,232
20164201,164201,164201 (2004 EC),Y,N,APO,.41239,.8600466106045083,1.996941150782807,.2794786824753875,34.57540581579676,1030.733346551668,15.73,,,0,8172,1193
20164202,164202,164202 (2004 EW),Y,Y,ATE,.023579,.2789092468873,.9878826429391402,.7123530389839491,4.668263514664645,358.6381282936891,20.91,,,0,4823,427
20164206,164206,164206 (2004 FN18),Y,N,APO,.111783,.4096462390039806,1.700620461504083,1.003967685475722,18.27240120574297,810.0457113076684,17.68,1.138,0.124,0,26155,1598
20164207,164207,164207 Cardea (2004 GU9),Y,Y,APO,.00161874,.1359505998606398,1.001148076833024,.8650413952382482,13.65196847672156,365.8860933065497,21.19,0.163,0.219,0,9082,363
20164211,164211,164211 (2004 JA27),Y,Y,APO,.032652,.4232789862887651,1.666323048846064,.9610035179008974,2.257889961642998,785.6646793264367,19.50,,,0,7595,482
20164214,164214,164214 (2004 LZ11),Y,N,AMO,.291225,.3926545147457088,2.11961478849523,1.287338472270807,5.46190258405661,1127.155509628327,19.27,,,0,6433,106
20164215,164215,164215 Doloreshill (2004 MF6),Y,N,AMO,.277832,.396375161749811,2.114829344355965,1.276563520913623,4.879135445832249,1123.34050455594,20.01,,,0,3134,208
20164216,164216,164216 (2004 OT11),Y,Y,APO,.0204111,.5656677086636295,2.150580331444716,.9340664830593147,20.05614695256501,1151.94549644439,17.23,,,0,8087,1368
20164217,164217,164217 (2004 PT42),Y,N,AMO,.161479,.4164266298774251,2.012069930288238,1.174190430140602,48.95065850883839,1042.468721014797,17.16,,,0,9526,1120
20164221,164221,164221 (2004 QE20),Y,N,AMO,.219426,.2054724829038255,1.505215172959663,1.19593487406713,6.482548225796243,674.5222935826342,20.43,,,0,8770,204
20164222,164222,164222 (2004 RN9),Y,N,APO,.0936995,.2469567856007827,1.304152359839802,.9820830851200889,16.10962168810395,543.9900099439873,20.85,,,0,7902,258
20164294,164294,164294 (2004 XZ130),Y,N,IEO,.0954282,.4544349306859117,.6175657358852686,.3369222935042526,2.952704648466686,177.2650898859372,20.45,,,1,3564,72
20164341,164341,164341 (2005 CO),Y,N,AMO,.256116,.2541366944646808,1.626874935732875,1.213426317258282,13.01027840537764,757.931015509384,20.59,,,0,8444,97
20164342,164342,164342 (2005 CP),Y,N,APO,.177113,.3610635946200159,1.569982362530429,1.003118887225168,19.16756729484782,718.5228554060021,20.99,,,1,1612,86
20164400,164400,164400 (2005 GN59),Y,Y,APO,.0499018,.4679085747201063,1.656605167008947,.8814654044398267,6.622992875544553,778.8017958193948,17.36,,,0,17430,2106
20168044,168044,168044 (2005 SG),Y,N,ATE,.201553,.2832782650575404,.9812571063566041,.7032882956925229,34.83190938289446,355.0362103983563,19.09,,,1,1482,347
20168318,168318,168318 (1989 DA),Y,Y,APO,.0447928,.5419863881782881,2.161949363520231,.9902022365615519,6.493781421769385,1161.092189459304,19.03,0.9,,0,12884,1040
20168378,168378,168378 (1997 ET30),Y,N,AMO,.204929,.4494949945361123,2.136680592534365,1.176253361267713,6.811938336444104,1140.795593210029,16.91,0.841,0.509,0,13370,1330
20168791,168791,168791 (2000 SQ43),Y,N,AMO,.133561,.5052865921099233,2.297593692913257,1.136650405767863,5.19820588085831,1272.061980130976,18.85,,,0,16396,99
20169352,169352,169352 (2001 UY16),Y,N,APO,.120399,.5196673034131548,2.082862687067387,1.0004670510992,32.28238959089473,1097.967251540517,19.37,0.316,0.405,0,8953,294
20169675,169675,169675 (2002 JM97),Y,N,AMO,.284443,.5469002759388553,2.724464457597199,1.234454093951687,12.60619141523313,1642.555855644297,16.67,,,0,18485,1237
20170013,170013,170013 (2002 UO3),Y,N,APO,.308743,.8000549277327292,2.945880049489945,.5890141993859782,25.42962223955328,1846.80488964909,17.77,,,0,5491,130
20170086,170086,170086 (2002 XR14),Y,Y,APO,.0114765,.6261117400706584,1.904656222242697,.7121286006979155,2.13278887254434,960.1151587857743,18.14,,,0,8364,492
20170502,170502,170502 (2003 WM7),Y,N,APO,.0730182,.8820728863967697,2.469226381980704,.2911887400599317,10.52560504602246,1417.228213769714,17.36,,,0,5802,543
20170891,170891,170891 (2004 TY16),Y,N,AMO,.190626,.4054424310356702,1.982405615205906,1.178654263278061,8.153162561829443,1019.499942556797,16.97,,,0,9140,1580
20170903,170903,170903 (2004 WS2),Y,Y,APO,.0300276,.6030515667142504,1.336182640933314,.5303956059020941,8.266784932718187,564.1533414946476,18.20,,,0,8415,1566
20171486,171486,171486 (1996 MO),Y,N,APO,.0676274,.5122659060447867,1.79422111640475,.8751028105649818,6.087941956398881,877.8339485078891,18.41,,,0,11044,334
20171576,171576,171576 (1999 VP11),Y,Y,APO,.00265706,.58356799885959,1.08578283656507,.452154719434703,17.27392060222601,413.2500219518148,18.68,,,0,9570,603
20171819,171819,171819 (2001 FZ6),Y,N,AMO,.280119,.166504307840989,1.495877606375087,1.246807540910768,9.949497699694325,668.2554632678015,18.38,,,0,9049,1040
20171839,171839,171839 (2001 JM1),Y,Y,APO,.0465394,.3106743280774533,1.460624621714462,1.006846048789937,17.07665146412803,644.7722721546954,19.23,,,0,9258,604
20172034,172034,172034 (2001 WR1),Y,N,AMO,.0749149,.2024914049598266,1.277206644266454,1.018583276444915,25.02847144343382,527.2179408905612,17.84,0.631,0.336,0,26081,982
20172678,172678,172678 (2003 YM137),Y,Y,APO,.0155857,.7029276898778157,2.55796450066723,.7599004234237534,2.8243670848755,1494.308257872776,18.88,,,0,7921,517
20172718,172718,172718 (2004 BD85),Y,N,AMO,.389857,.2045237709977127,1.609908972525824,1.280644318501789,19.57481137418933,746.1057863688163,18.87,,,0,8744,189
20172722,172722,172722 (2004 BV102),Y,N,APO,.102927,.6994231203377098,1.543418298481812,.4639158561713442,7.216948355382256,700.3641285467987,17.66,,,0,8134,518
20172974,172974,172974 (2005 YW55),Y,N,AMO,.293122,.2465576010906376,1.636874302822999,1.233290501432051,8.473048452829321,764.9295228456774,19.40,,,0,8419,226
20173232,173232,173232 (1998 XC9),Y,N,AMO,.32989,.5334371620099474,2.742136582220811,1.279379025957285,9.609923387957267,1658.563298285594,18.28,,,0,9762,246
20173561,173561,173561 (2000 YV137),Y,Y,APO,.0187136,.3110772705335357,1.448027542877886,.9975790871820512,28.00193745523994,636.4490767582568,18.36,,,0,9419,1360
20173664,173664,173664 (2001 JU2),Y,N,AMO,.108739,.2688543866924156,1.517326199243761,1.109386394533746,4.015342763861759,682.6795003582383,19.76,,,0,8691,287
20173689,173689,173689 (2001 PK9),Y,N,AMO,.114564,.3950013580879233,1.779481118083597,1.07658365974876,10.43084075075992,867.0387409676945,18.25,0.724,0.161,0,8874,397
20174050,174050,174050 (2002 CC19),Y,N,AMO,.160137,.1134655964487312,1.284696603896354,1.138927737479595,50.06065345948102,531.8624024474462,17.58,,,0,14081,1360
20174806,174806,174806 (2003 XL),Y,N,AMO,.127142,.567310423412027,2.528592609325602,1.094095665492573,10.60398414261931,1468.644635270995,17.22,,,0,7976,333
20174881,174881,174881 (2004 BU58),Y,N,APO,.457898,.5569891128456232,1.25403278031106,.5555501745262723,57.23874851998777,512.9343225442165,18.11,,,0,9160,306
20175114,175114,175114 (2004 QQ),Y,N,APO,.0607747,.6653181747038085,2.249141033910862,.7527466265778505,5.718177322424797,1232.036176831076,16.76,,,0,10273,762
20175189,175189,175189 (2005 EC224),Y,N,AMO,.255414,.3857856041120711,2.057894993250176,1.263988730079951,2.623886798073675,1078.284202792444,18.29,,,0,8982,1249
20175706,175706,175706 (1996 FG3),Y,Y,APO,.0280945,.3501936262880359,1.054888537713788,.6854732953621132,1.972616813185401,395.7384850763099,18.31,1.196,0.072,0,14691,3126
20175729,175729,175729 (1998 BB10),Y,Y,APO,.0231348,.4244764033066843,1.271366606612605,.7317014821534623,11.53669133499942,523.6060152518279,20.44,,,0,9562,244
20175921,175921,175921 (2000 DM1),Y,N,APO,.14261,.484025637049892,1.368852175367075,.7062926291578963,20.70614845720309,584.9695401420572,18.32,1.039,0.020,0,9027,619
20177016,177016,177016 (2003 BM47),Y,N,APO,.157514,.5821642837478148,1.160100256647616,.4847313216607005,13.81151162222494,456.3958756903438,19.95,,,0,8006,156
20177049,177049,177049 (2003 EE16),Y,Y,APO,.000143622,.6141565794033405,1.41778175286834,.5470417611862483,.6522847507989123,616.6127502339162,19.80,,,0,8354,348
20177255,177255,177255 (2003 WC25),Y,N,AMO,.174357,.4862397570299051,2.293844631759466,1.178486175348391,10.2551048792048,1268.949750895161,16.79,,,0,13367,466
20177614,177614,177614 (2004 HK33),Y,Y,APO,.0087742,.520819608552853,1.889661509708515,.9054887419247332,5.436737982154077,948.7995116141086,17.57,,,0,9082,954
20177651,177651,177651 (2004 XM14),Y,N,APO,.495541,.6989655676367688,1.154307118856792,.3474861882978912,42.40225849987331,452.9815233515707,17.50,,,0,10261,926
20178601,178601,178601 (2000 CG59),Y,N,AMO,.271099,.4918964909864874,2.474350400429833,1.257226120987388,4.175773362039489,1421.641946134785,17.74,,,0,14213,216
20178871,178871,178871 (2001 MA8),Y,N,AMO,.254381,.4643896759507743,2.372113013882387,1.27052822004693,7.617048233057007,1334.447496014935,17.70,,,0,16186,360
20179806,179806,179806 (2002 TD66),Y,Y,APO,.00537392,.5347907977740932,1.85772687390543,.8642316369631726,4.926805014780827,924.8498327365712,20.46,,,0,2017,303
20180186,180186,180186 (2003 QZ30),Y,Y,APO,.0453456,.6313870372993284,2.421108856624721,.8924521086612739,8.565508955964802,1376.004649803604,17.58,,,0,14122,745
20183548,183548,183548 (2003 HU42),Y,N,AMO,.226837,.3401965419990675,1.844529644413578,1.217027037769309,10.53063777722725,915.0122028308738,17.73,,,0,8498,390
20184266,184266,184266 (2004 VW14),Y,Y,APO,.00799108,.5980213503423745,2.120637241604418,.8524508947938157,3.834029024514064,1127.971178563237,19.49,,,0,2392,584
20184990,184990,184990 (2006 KE89),Y,N,APO,.229153,.7990274889980505,1.053293904886554,.2116831208880992,45.11521847749986,394.8414912084705,16.41,2.039,0.117,0,11741,2643
20185702,185702,185702 (1998 HK3),Y,N,AMO,.488811,.3001921895731262,1.827930177590433,1.279199815192768,24.69612415328861,902.6883363725632,18.10,,,0,9830,881
20185716,185716,185716 (1998 SF35),Y,N,AMO,.413198,.2738099766422624,1.685357798170198,1.223890018819361,35.1861846404226,799.1652645613644,17.95,0.629,0.339,0,10206,1550
20185851,185851,185851 (2000 DP107),Y,Y,APO,.0143229,.3767096468877332,1.365056173659553,.8508263444983428,8.671695212805274,582.5379351408038,18.31,0.863,0.137,0,9096,2094
20185853,185853,185853 (2000 ER70),Y,N,AMO,.313936,.3108219237386328,1.85729555161828,1.280007375313081,36.91557763726718,924.5277575202525,16.92,,,0,9629,595
20186822,186822,186822 (2004 FE31),Y,N,APO,.0737871,.4526197162722007,1.57380898498402,.8614720087339126,13.05670384118653,721.1514108012547,17.80,,,0,8901,2716
20186823,186823,186823 (2004 FN32),Y,N,APO,.237587,.6768076995944793,1.204929854818724,.3894240516061535,21.96652383165457,483.1044907745485,19.11,,,0,9472,277
20186844,186844,186844 (2004 GA1),Y,Y,APO,.0188647,.6737478109642138,2.428128815534416,.7921823413289739,7.772663061852133,1381.993534551119,17.45,,,0,8660,903
20187026,187026,187026 (2005 EK70),Y,N,ATE,.0965049,.1355137867067576,.9595775119459644,.8295415296635178,30.00178639988276,343.335348643961,17.36,,,0,7799,1560
20187040,187040,187040 (2005 JS108),Y,Y,APO,.0190714,.3222036695654736,1.355425661718073,.9187025396892994,6.033143925282165,576.384087343755,19.20,0.430,0.199,0,8093,832
20188174,188174,188174 (2002 JC),Y,N,ATE,.0920393,.3906646273578361,.8189029757433983,.4989865498823805,40.85759571722338,270.6743488981004,17.48,,,0,12458,623
20188452,188452,188452 (2004 HE62),Y,N,AMO,.0976448,.5734302711880359,2.554011115669498,1.08946382899388,24.72077178802964,1490.84537203728,17.50,,,0,18487,530
20189008,189008,189008 (1996 FR3),Y,N,APO,.0878731,.7932855734861105,2.168626753641404,.4482864357016607,8.036656534613007,1166.475559503978,16.38,,,0,11720,631
20189011,189011,189011 Ogmios (1997 NJ6),Y,N,AMO,.22252,.2322177202112784,1.500230641407054,1.151850502068404,18.6982053482673,671.1745403428582,19.08,,,0,9654,251
20189040,189040,189040 (2000 MU1),Y,Y,APO,.0104667,.3823924640196496,1.372548224399667,.8476961268856834,13.09353743814807,587.3403603215021,19.87,,,0,8541,334
20189058,189058,189058 (2000 UT16),Y,N,AMO,.537914,.5117143348895311,2.571868166727693,1.255806358367074,26.20661983389513,1506.508135737831,16.65,,,0,10604,713
20189062,189062,189062 (2000 VA45),Y,N,AMO,.27267,.3878338817929931,1.927293473695172,1.179823764437671,12.8499992718578,977.2826823100094,18.39,,,0,8813,172
