neo,pha,moid,e,a,q,i,per,H,diameter,albedo,condition_code,data_arc,n_obs_used,class_AMO,class_APO,class_ATE,class_IEO
1,0,0.140274,0.3521184678015599,1.454567479532151,0.9423874073253132,23.47455739718466,640.7656723321919,17.84,1.165,0.209,0,15155,911,0,1,0,0
1,0,0.267464,0.4371455028173548,2.201721546368184,1.23924887391726,6.405196390762354,1193.279049193384,14.94,2.884,0.257,0,26777,3331,1,0,0,0
1,0,0.222619,0.5282581450838897,2.147373167894682,1.013005801419721,21.57952736206195,1149.369610426788,15.1,3.72,0.14,0,18301,3318,0,1,0,0
1,0,0.0763003,0.76254117469502,2.2196365923745,0.5270722978291974,4.963007597343013,1207.872908876988,16.02,1.4,0.21,0,23683,1328,0,1,0,0
1,0,0.178796,0.5850216205840131,2.813340461394559,1.167475465414939,4.315056631765342,1723.581663945762,15.71,2.3,0.15,0,17660,1394,1,0,0,0
1,1,0.0261237,0.4123646091939666,1.150937466175489,0.6763315877293392,3.941399682182683,450.9994565197626,18.59,1.165,0.209,0,15939,2120,0,1,0,0
1,0,0.288587,0.5728547826278699,2.240054041084497,0.956828370304356,37.34032612714677,1224.577203780343,14.08,4.626,0.227,0,13501,5457,0,1,0,0
1,0,0.284315,0.4083978841997365,2.194701715407338,1.298390178385449,8.225149277410683,1187.576736288044,16.07,1.165,0.209,0,16955,2139,1,0,0,0
1,1,0.0225458,0.6190939112625774,2.474378474226095,0.9425058266735332,2.260612192245343,1421.666140969651,19.22,0.53,0.151,0,8968,1017,0,1,0,0
1,1,0.0377293,0.5918129713306689,2.501428582691071,1.021050700597204,6.157352886760133,1445.042395641496,18.72,1.165,0.209,0,11898,202,1,0,0,0
1,0,0.254487,0.2208232290279808,1.626146566066653,1.267055630475052,22.6432631415734,757.4220715021603,16.63,1.165,0.209,0,15560,6285,1,0,0,0
1,0,0.060318,0.4846404817921628,1.695832830736638,0.8739635906094666,8.701504998434007,806.6274274453402,16.82,1.408,0.158,0,16011,1946,0,1,0,0
1,0,0.0627512,0.3150489834196643,1.4757301927371,1.010802895713571,12.61054314785136,654.800302109587,18.08,0.498,0.34,0,10919,963,0,1,0,0
1,0,0.224703,0.3902407804048437,1.981030967945621,1.207951897008359,8.2986565227076,1018.439708101842,16.83,1.298,0.26,0,16545,1484,1,0,0,0
1,0,0.101048,0.6937709573055253,2.545307171291791,0.7794469784280664,17.78648860497701,1483.230777155175,15.12,6.319,0.046,0,16902,1469,0,1,0,0
1,0,0.180171,0.5651804045710962,2.715541695627298,1.180770741462981,16.79967524963814,1634.493282966949,18.32,1.165,0.209,0,13249,274,1,0,0,0
1,1,0.0226487,0.4846564288797887,1.772338398035787,0.9133631992772367,15.15630744776688,861.8236283862036,17.7,1.8,0.448,0,13444,2578,0,1,0,0
1,0,0.187921,0.4822253613486044,2.304982370361397,1.193461413911709,7.203012429822727,1278.203018864155,18.8,1.165,0.209,0,15430,1343,1,0,0,0
1,1,0.0478435,0.5061513698995427,1.841520033895512,0.9094321460418464,5.409870633853325,912.7736591972224,16.96,0.982,0.235,0,12787,2475,0,1,0,0
1,0,0.0805722,0.3911115870261316,1.356027828768104,0.8256696326070113,7.263515407642757,576.7682301941421,17.16,1.921,0.069,0,22980,2206,0,1,0,0
1,0,0.12258,0.5026227075552254,2.197736082606382,1.093104022274948,4.661153633679493,1190.040480542994,14.73,1.165,0.209,0,24254,8651,1,0,0,0
1,0,0.167186,0.2920795493572424,1.565689197613658,1.108383402341158,7.088155651589964,715.577636976347,18.11,1.165,0.209,0,12732,567,1,0,0,0
1,0,0.16127,0.3168659706894799,1.567814996860509,1.07102777601878,9.453796417273107,717.0354843836232,17.24,1.165,0.209,0,15764,1289,1,0,0,0
1,1,0.000613959,0.3295321759502599,1.348658955990375,0.9042324356080608,33.46934749204918,572.0732463531484,16.58,1.052,0.277,0,18595,2081,0,1,0,0
1,1,0.00651474,0.4814931823071283,1.467222571734466,0.7607649065171892,3.124762482067461,649.1460610843109,18.01,1.165,0.209,0,13289,1335,0,1,0,0
1,1,0.0219192,0.1645913305886299,1.122704459359489,0.9379170385357222,37.12309321232198,434.5068208532933,17.34,1.602,0.075,0,11845,3809,0,1,0,0
1,0,0.135761,0.5186338477747012,2.165308329926131,1.04230613915793,27.11494888134389,1163.799179867407,17.83,0.784,0.181,0,10752,202,1,0,0,0
1,0,0.0858914,0.6632265673070146,2.438610266234351,0.8212591503600974,26.08262756200157,1390.951616513545,15.19,2.298,0.257,0,13461,1446,0,1,0,0
1,0,0.15475,0.3462581654927522,1.261455731026857,0.8246663837511791,36.90977990484043,517.4953456956878,15.24,1.68,0.452,0,17894,6502,0,1,0,0
1,0,0.355939,0.4660853523888435,2.225799333921492,1.18838686702384,25.16575787797476,1212.906822804496,15.15,1.165,0.209,0,26031,2069,1,0,0,0
1,0,0.245141,0.4321458610531498,2.199591695256853,1.249047248144723,7.597766975109568,1191.547977447778,17.07,2.3,0.209,0,27409,1142,1,0,0,0
